id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
466108,ASP.Net: How to properly implement this Authentication flow,"<p>Here's the flow I'm looking for for authentication:</p>

<ol>
<li>Attempt to pull in the user's name from windows authentication</li>
<li>If that failed (user is external to network), use BASIC authentication to get the username/password.</li>
<li>Check the username/password against the SQL database.  If windows, password isn't required, if BASIC authentication and password is incorrect, prompt again</li>
<li>Create the Identity object with the user name, and populate the user's roles via another SQL database call</li>
</ol>

<p>This would need to be used for multiple applications.  </p>

<p>What would be the best method of implementing this?  Creating a HTTPModule?  If so, what do I need to keep in mind (security, virtual directory setup, etc)</p>",466307.0,1,0,,2009-01-21 17:04:54.777000+00:00,,2009-01-21 17:47:27.077000+00:00,,,,John,30006.0,,1,0,asp.net|windows-authentication|basic-authentication,302
466530,treeview checkbox: how to check on select and vice versa,"<p>I'm working on a <code>TreeView</code> with its <code>CheckBoxes</code> property set to <code>True</code>. I want the same functionality as in a <code>CheckListBox</code> in that if I check the box of a <code>TreeNode</code>, that node will be selected; and if I select a node, that node's checkbox will be checked.  I'm not sure what event I need to hookup to do this.  Please help. Thanks.</p>",,1,0,,2009-01-21 19:01:07.583000+00:00,,2017-10-30 15:08:05.837000+00:00,2017-10-30 15:08:05.837000+00:00,,4298200.0,sthay,36258.0,,1,0,c#|winforms|treeview,7439
466809,PHP's json_decode() behaving oddly,"<p>I have two similar JSON files. I can read one of them with <code>json_decode()</code>, but not the other.</p>

<p>I've uploaded the files to <a href=""http://www.huzursuz.com/json/json_test.rar"" rel=""nofollow noreferrer"">www.huzursuz.com/json/json_test.rar</a></p>

<p>If you would like to check them, <code>brother_a.php</code> is working, while <code>brother.php</code> is not.</p>

<p>I don't think the problem is <code>json_decode</code> nested limit, because the files are so similar.</p>",,1,0,,2009-01-21 20:22:16.140000+00:00,,2012-11-24 17:02:01.197000+00:00,2012-11-24 17:02:01.197000+00:00,Jonathan Sampson,209139.0,,40504.0,,1,0,php|json,2341
466833,Capturing Audio through Linux in J2ME WTK Emulator,<p>Is it possible to capture audio in the J2ME WTK emulator on a Linux platform? Has anyone on this forum succeeded in doing so?</p>,,1,2,,2009-01-21 20:25:34.980000+00:00,,2017-07-31 05:38:24.940000+00:00,2017-07-31 05:38:24.940000+00:00,,1033581.0,,57627.0,,1,0,linux|java-me|emulation|audio-recording|java-wireless-toolkit,593
466858,What is the standard way to handle url-mapping for JavaServer Faces?,"<p>All the tutorials I have seen seem to use <code>*.jsf</code>, <code>*.faces</code>, or <code>/&lt;directory_name&gt;/*</code> for the url-pattern in the Java Server faces servlet mapping. Is there some official sun-recommended naming convention or de-facto standard?</p>",466891.0,1,0,,2009-01-21 20:31:51.783000+00:00,,2009-01-21 21:29:03.900000+00:00,2009-01-21 20:41:12.343000+00:00,Alex,5885.0,Alex,5885.0,,1,0,java|jsf|jakarta-ee,1013
466875,HTTP Content-Type in ASP.Net SoapHttpClientProtocol,"<p>I have a problem with a Web Service Consumer written in ASP.NET. The error message is:</p>

<pre><code>System.InvalidOperationException: Client found response content type of 'application/xml; charset=utf-8', but expected 'text/xml'.
</code></pre>

<p>The client is based on System.Web.Services.Protocols.SoapHttpClientProtocol. <del>We can't change the Content-Type given by the provider, this has to be 'application/xml; charset=utf-8'.</del> Is there any way to change what Content-Type the SoapHttpClientProtocol expects? Unfortunately, we are <em>probably</em> limited to .NET 1.1.</p>

<p>Thanks!</p>

<p><strong>Update:</strong> We found a way to change the Content-Type sent by the provider, and this solved the problem. I'd still be curious to know how to change the expectations of the consumer though.</p>",,1,0,,2009-01-21 20:37:52.803000+00:00,,2011-01-17 06:47:27.930000+00:00,2009-01-22 20:20:38.390000+00:00,Daniel Fone,1848.0,Daniel Fone,1848.0,,1,0,asp.net|web-services|soap|content-type,2638
467056,java CLASS/JSP file on-the-run deployment,"<p>Oracle 10g Application Server, Java 1.5 + JSF (presentation layer) + iBatis (database communication layer)</p>

<p>In the place where I work at the moment, there sometimes rises the necessity to do small tweaks to the deployment directory. I don't deny that it's not the best practice (if I stay long enough on this site maybe I'll end up the example of the worst practices in general - but there are good sides to it too :)</p>

<p>So, three basic things we tweak with are:</p>

<ul>
<li>recompiled Java class files</li>
<li>modified JSP's</li>
<li>modified iBatis query ""maps"" in XML format</li>
</ul>

<p>For example, when a bug is reported, and the client is eager to get on with it being corrected, we make the correction to the java file, recompile the class, and copy the resulting .CLASS file to wherever the old version was placed during the deployment. Likewise, we overwrite modified JSP's (I suppose that the application server magically understands when a new JSP has arrived, and recompiles it as necessary).</p>

<p>In the above two cases, just as a precaution, we also restart the Application Server. I have never tried to see if the changes would work without restarting - if the server somehow caches the classes/JSPs in memory this wouldn't be the case.. So, that's my first question - are the changes in class/JSP files are tracked by the application server? maybe restart is not necessary?</p>

<p>In case of iBatis XML's, we have seen that new queries are taken from updated XMLs, and no restarting is necessary. Still, sometimes while undeploying, we have seen that some XML files stay locked, meaning that iBatis caches something (not sure what).</p>

<p>I was wondering, in the long run, how these tweaks may influence the stability of the system? Do other people apart from us here do stuff like that?</p>",467073.0,1,0,,2009-01-21 21:17:32.533000+00:00,,2009-01-21 21:22:05.927000+00:00,,,,keftebub,57033.0,,1,0,jsp|jakarta-ee|ibatis,579
467196,Can one element accept sortable droppables on behalf of another?,"<p>I have two connected sortable lists, but each one is in a larger block element.  Something like:</p>

<pre><code>&lt;div class=""items_box""&gt;
    &lt;ul class=""items""&gt;
        &lt;li&gt;Item&lt;/li&gt;
        &lt;li&gt;Item&lt;/li&gt;
        &lt;li&gt;Item&lt;/li&gt;
    &lt;/ul&gt;
&lt;/div&gt;

&lt;div class=""items_box""&gt;
    &lt;ul class=""items""&gt;
        &lt;li&gt;Item&lt;/li&gt;
        &lt;li&gt;Item&lt;/li&gt;
        &lt;li&gt;Item&lt;/li&gt;
    &lt;/ul&gt;
&lt;/div&gt;
</code></pre>

<p>With this Javascript:</p>

<pre><code>$("".items"").sortable({connectWith: ["".items""]});
</code></pre>

<p>The <code>.items_box</code> divs are taller then the lists.  I'd like to make the entirety of each div accept items on behalf of its list.  How would I do that?</p>",1216769.0,1,0,,2009-01-21 21:57:25.480000+00:00,,2009-08-01 15:10:33.633000+00:00,,,,Peeja,4937.0,,1,0,javascript|jquery|jquery-ui,140
467208,mstest failing to start,"<p>The <code>run.mstest</code> command is inititated but the following error message displays.  No logs are generated nor are any tests run, but the build is reported as successful.</p>

<pre><code> [exec] 'C:\Program Files\Microsoft Visual Studio 9.0\Common7\IDE\MSTest.exe' failed to start.
</code></pre>

<p>What does this mean?</p>",,1,0,,2009-01-21 22:00:00.187000+00:00,,2009-05-30 02:00:03.120000+00:00,2009-01-21 23:05:48.743000+00:00,Harleqin,31615.0,bag,,,1,0,mstest,185
467361,Link reports to Java? or Find means to apply BOLD format within Paradox 4.5?,"<p>I need to read reports in Java from Paradox but I don't know how to do this.  Can reports be imported through netbeans using a working driver?  I have linked tables to Java but not the reports.  I need to apply some Rich Text (ie. making a sentence BOLD - thus the need for the connection).  Do you have any suggestions as to how I can print BOLD if it is not possible to print BOLD using Paradox? </p>

<p>Thanks!</p>",,1,0,,2009-01-21 22:42:30.850000+00:00,,2014-06-10 14:04:41.220000+00:00,2014-06-10 14:04:41.220000+00:00,plasmadude09,650492.0,plasmadude09,,,1,0,java|sql|netbeans|paradox,140
467401,Creating Snippets of ViewPage ServerSide Code,"<p>I am working on an ASP.NET MVC Project and I have a number of node snippets that I need to insert into multiple pages. I would very much like to know whether or not it is possible to have a snippet of code that can be placed in an external file and called from within a ViewPage. In a way this would be similar to calling a class from a class.cs file. </p>

<p>Here is an example snippet of code:</p>

<pre><code>&lt;% Amazon.ECS.Model.Cart leftCart = ViewData[""leftCart""] as Amazon.ECS.Model.Cart %&gt;
&lt;strong&gt;Total: &lt;/strong&gt;
&lt;%= leftCart.SubTotal.FormattedPrice%&gt;&lt;br /&gt;
&lt;strong&gt;Items: &lt;/strong&gt;
&lt;%= leftCart.CartItems.CartItem.Count%&gt;
&lt;center&gt;
&lt;a href=""&lt;%= leftCart.PurchaseURL %&gt;""&gt;
&lt;img style=""float: right; margin-top: 20px;"" src=""/../../Content/Images/checkout.gif""
/&gt;&lt;/a&gt;&lt;/center&gt;
</code></pre>

<p>Is it possible?   </p>",467415.0,1,0,,2009-01-21 22:57:07.700000+00:00,,2012-07-13 10:02:32.053000+00:00,2012-07-13 10:02:32.053000+00:00,Jon Skeet,727208.0,The_Lorax,57388.0,,1,0,asp.net-mvc|.net-3.5|c#-3.0|code-snippets,81
467524,"How to ""Connect via Bluetooth"" in WM programmatically?","<p>Does anybody know how do I programmatically emulate a click on ActiveSync ""Connect via Bluetooth"" menu? I need my smartphone to periodically attempt to check/reestablish connect via bluetooth, but I couldn't find anything in WM SDK, which would do that</p>",,1,0,,2009-01-21 23:38:33.170000+00:00,,2009-08-10 03:00:03.240000+00:00,,,,galets,14395.0,,1,0,windows-mobile|bluetooth|activesync,1134
467586,Lost target files in Visual Studio 2008,"<p>My solution is primarily C#, but I have one C++ project that creates a DLL which my C# code calls.  Here's the layout:</p>

<p>[Edited:  there are two levels of indirection, which causes the problem]</p>

<p>We'll call the solution MySolution.  It has four projects:</p>

<pre>  MySolution
    MyCppDll  (creates an unmanaged DLL)
    MyCSharpWrapper (Managed wrapper for the unmanaged DLL)
    MyCSharpLibrary (Contains classes that access the wrapper)
    MyCSharpProgram (Creates classes from MyCSharpLibrary)
</pre>

<p>I have the dependencies set up correctly so that MyCppDll is compiled first, then the wrapper, the library, and the program.  However, when building within the IDE, the output of MyCppDll isn't copied to the output directory of MyCSharpLibrary.</p>

<p>I can get around that problem by creating a post-build step for MyCSharpLibrary, making it copy MyCppDll.dll to the MyCSharpLibrary\bin\Debug (or \Release) directory.</p>

<p>But then when MyCSharpProgram is compiled, it gets the files associated with the wrapper and the library, but it doesn't get the DLL.  Again, I could create a post-build step to do it, but that's less than ideal, for a couple of reasons.</p>

<p>The real solution has several dozen projects, many of which reference MyCSharpLibrary.  Creating a post-build step for each one is, as you can imagine, tiresome and error-prone.  And every time I add a new project that references that assembly, I'll have to create another post-build step.</p>

<p>And it shouldn't be necessary.  When I build that solution from the command line, the DLL is copied from the MyCSharpLibrary directory as expected.  That is, building from the IDE, the directory MyCSharpProgram\bin\Debug contains MyCSharpProgram.exe, MyCSharpLibrary.dll, MyCSharpWrapper.dll (plus the associated .pdb files).  But if I build from the command line (using MSBuild), the directory contains all that AND MyCppDll.dll.</p>

<p>Has anybody else run into this problem?  I'm using Visual Studio 2008 and haven't yet upgraded to SP1.</p>

<p>[Edit - The problem appears to be that the files aren't copied unless there is a direct reference from the Program project to the Wrapper project.  That is, if I add a reference to MyCSharpWrapper in the MyCSharpProgram project, then the DLL is copied.  Again, this only happens in the IDE.  It works fine without that reference when building from the command line.]</p>",751257.0,1,1,,2009-01-22 00:03:21.967000+00:00,,2009-04-15 11:26:42.653000+00:00,2009-01-22 00:16:45.857000+00:00,Jim Mischel,56778.0,Jim Mischel,56778.0,,1,0,visual-studio-2008,382
467630,"How can I deploy a django appserver as an egg, running behind fastcgi?","<p>I want to run a django appserver behind apache/fastcgi.  That's no problem, django does that out of the box.</p>

<p>I want this appserver to be deployable via setuptools.  That is, I will make it as an egg and install it with easy_install.  And that part I can also handle, even though setuptools is not a standard complement to a django appserver.</p>

<p>But what I can't figure out is how the dispatch.fcgi would actually call into this my_app.egg to ""start"" the server process.  Has anyone ever run in this config before?</p>",468501.0,1,0,,2009-01-22 00:24:44.700000+00:00,,2009-01-22 09:17:37.057000+00:00,,,,pcorcoran,15992.0,,1,0,django|fastcgi|setuptools|egg,726
467640,Compiler Error when adding dll reference to managed c++ project,"<p>I am using VS 2008 and get compiler errors sporadically when adding a dll reference to a managed c++ file in my C++ project. I am trying to add a reference to the dll so as to be able to use smart pointers. 
<strong>ex: #import items.tlb</strong></p>

<p>The problem is that the compiler crashes at sporadic places inside of <strong>items.tlh</strong> almost as though chunks of bytes  where erased of missings , but when i open the file i can't find any reference to the aforementioned errors. </p>

<p>I tried to rebuild the whole project several times, tried on different machine, but although the compiler errors are not consistents and disappear alltogether sometimes , a fresh rebuild sometimes brings back the problem. I was told that the size of the generated <strong>.tlh</strong> file may be a reason but it doesn't really solve my problem or point me in the right direction.</p>

<p>Did anybody experienced the same symptoms?
Thank you</p>",467695.0,1,0,,2009-01-22 00:27:09.360000+00:00,,2009-01-22 00:51:47.470000+00:00,,,,seylom,55299.0,,1,0,c++|compiler-errors|managed-c++|tlbimp,419
467703,"PHP: Attempting to connect to a memcache server, but getting ""Permission Error (13)""","<p>When I try to connect to my memcache server, I get ""... Permission Error (13) ..."" in my PHP error log. I can connect through telnet and even get a response, but can't connect through PHP.</p>

<p>The script works when run from the command line, but when run through Apache it fails.</p>

<p>Any ideas?</p>",,1,0,,2009-01-22 00:54:32.097000+00:00,,2009-01-22 01:07:39.573000+00:00,,,,Darryl Hein,5441.0,,1,0,php|memcached,1599
467765,Twitter/PayPal Framework for PHP,"<p>Is there any framework that would allow me to integrate paypal with twitter, such as to send a tweet once payment for an item has been recieved. I'll be programming this with PHP. Thanks.</p>",467770.0,1,0,,2009-01-22 01:32:53.220000+00:00,,2009-01-22 01:35:11.017000+00:00,,,,,31665.0,,1,0,php|twitter|paypal,416
468033,Password protecting ATOM feeds,"<p>The Twitter ATOM feed requires your login and password (obviously), which is nicely supported by IE7 (apparently IE7 can't handle RSS feeds with login/pw). IE displays a simple login prompt when you register the feed.</p>

<p>How do I implement something similar in ASP.NET without access to the server or IIS?</p>",,1,0,,2009-01-22 04:19:09.813000+00:00,,2017-05-06 14:43:08.190000+00:00,2017-05-06 14:43:08.190000+00:00,Jakob Gade,2449905.0,Jakob Gade,10932.0,,1,0,asp.net|authorization|atom-feed,659
468112,How do I get a usemap working within a firefox XUL document,"<p>In my XUL I have the following code fragments:</p>

<pre><code>&lt;map name=""KeypadMap""&gt;
&lt;area href=""javascript:pad('A')"" coords=""1,1,31,31"" shape=""rect""/&gt;
&lt;/map&gt;
...
&lt;hbox flex=""1""&gt;
 &lt;image src=""./keypad.png"" width=""32"" height=""32"" useMap=""#KeypadMap""/&gt;
&lt;/hbox&gt;
</code></pre>

<p>The image displays just fine, however, when I mouse over, the cursor does not change to a hand, and clicking does not call the pad function.</p>

<p>Similar code works fine in straight HTML, so there must be some trick to get it working via a Firefox XUL file.</p>",468123.0,1,0,,2009-01-22 05:15:15.877000+00:00,,2009-01-22 05:23:37.420000+00:00,,,,Noah,12113.0,,1,0,firefox|xul|imagemap,728
468124,Lazy Reads in Castle.ActiveRecord,"<p>I am writting an application which needs to periodically (each week for example) loop through several million records ina  database and execute code on the results of each row.</p>

<p>Since the table is so big, I suspect that when I call SomeObject.FindAll() it is reading all 1.4million rows and trying to return all the rows in a SomeObject[].</p>

<p>Is there a way I can execute a SomeObject.FindAll() expression, but load the values in a more DBMS friendly way?</p>",470576.0,1,0,,2009-01-22 05:24:56.700000+00:00,,2009-01-22 19:56:22.340000+00:00,,,,Ash,11194.0,,1,0,castle-activerecord|database,382
468241,Python: convert alphabetically spelled out numbers to numerics?,"<p>I'm looking for a library, service, or code suggestions to turn spelled out numbers and amounts (eg. ""thirty five dollars and fifteen cents"", ""one point five"") into numerics ($35.15, 1.5) . Suggestions?</p>",468249.0,1,1,,2009-01-22 06:47:33.507000+00:00,,2009-01-23 07:06:40.427000+00:00,2009-01-23 07:06:40.427000+00:00,Parand,13055.0,Parand,13055.0,,1,0,python|parsing,5814
468301,Releasing memory for objects added using Interface Builder,"<p>I have a situation where I build a view with a table and another view for table header (containing images and labels and buttons). Now I connected the table, image, labels, buttons to variables in my Controller class. Should I release the memory in <code>-dealloc</code> method for all those variables that I connected using Interface Builder? I believe memory is automatically allocated for these variables?</p>",468390.0,1,0,,2009-01-22 07:18:15.647000+00:00,2.0,2009-01-22 10:02:02.693000+00:00,2009-01-22 09:45:38.390000+00:00,Chris Hanson,714.0,Mustafa,49739.0,,1,0,cocoa-touch|interface-builder,1691
468444,jQuery Tabs Under IE7 Selected State,"<p>I'm using jQuery to create a load of tabs for a web application.  I've used just the basic examples <a href=""http://docs.jquery.com/UI/Tabs"" rel=""nofollow noreferrer"">provided from here</a> without any luck so far.  The tab content works, the theme displays correctly, however when I click on a tab the state of the tab doesn't changed.  This application has to work under IE7, any other browser doesn't matter whatsoever (I may just add that I'm not an IE7 user, I'm an avid Firefox user)</p>

<pre><code>&lt;div class=""ui-tabs ui-widget ui-widget-content ui-corner-all"" id=""tabs""&gt;
&lt;ul class=""ui-tabs-nav ui-helper-reset ui-helper-clearfix ui-widget-header ui-corner-all""&gt;
  &lt;li class=""ui-state-default ui-corner-top ui-tabs-selected ui-state-active""&gt;&lt;a href=""#tabs-1""&gt;&lt;span&gt;Nunc tincidunt&lt;/span&gt;&lt;/a&gt;&lt;/li&gt;
  &lt;li class=""ui-state-default ui-corner-top""&gt;&lt;a href=""#tabs-2""&gt;&lt;span&gt;Proin dolor&lt;/span&gt;&lt;/a&gt;&lt;/li&gt;
&lt;/ul&gt;
&lt;div class=""ui-tabs-panel ui-widget-content ui-corner-bottom"" id=""tabs-1""&gt;
  &lt;p&gt;Tab one content goes here.&lt;/p&gt;
&lt;/div&gt;
&lt;div class=""ui-tabs-panel ui-widget-content ui-corner-bottom"" id=""tabs-2""&gt;
  &lt;p&gt;Tab1 one content goes here.&lt;/p&gt;
&lt;/div&gt;
</code></pre>

<p></p>

<p>Following this is the CSS provided by <a href=""http://ui.jquery.com/themeroller"" rel=""nofollow noreferrer"">jQuery's ThemeRoller</a> so my includes look like the following:</p>

<pre><code>&lt;link href=""/intranet/common/stylesheets/jquery-ui/ui.all.css"" rel=""stylesheet"" type=""text/css"" /&gt;
&lt;script src=""/intranet/common/javascript/jquery-1.2.6.min.js"" type=""text/javascript""&gt;&lt;/script&gt;
&lt;script src=""/intranet/common/javascript/jquery-ui.js"" type=""text/javascript""&gt;&lt;/script&gt;
</code></pre>

<p>I'm then enabling the tabs using the following:</p>

<pre><code>&lt;script type=""text/javascript""&gt;
  $(document).ready(function() {
    $(""#tabs &gt; ul"").tabs();
  });
&lt;/script&gt;
</code></pre>

<p>As I say, the tab content works, everything is themed, but once I ""click"" on a tab, the state of the tab doesn't change to being the active one.  The ThemeRoller works in IE7, but my page doesn't.  I have no idea where I'm going wrong, and I've played around with it for a couple of hours at least trying to get it working.</p>

<p>Any ideas?</p>",468468.0,1,0,,2009-01-22 08:42:21.293000+00:00,,2009-01-22 09:12:26.693000+00:00,,,,Kezzer,39693.0,,1,0,jquery-ui,2201
468555,Stay on the MPMoviePlayerController after playback finishes,"<p>I am using a tableview and when the user selects a row, I am playing the video associated with the row using an MPMoviePlayerController object. Now as soon as the playback finishes, MPMoviePlayerController is released and control goes back to the previous controller.</p>

<p>How can I prevent this from happening? I want to take the user back to the previous controller only after he presses the ""Done"" button.</p>",1299843.0,1,0,,2009-01-22 09:51:03.667000+00:00,1.0,2010-01-20 10:12:24.293000+00:00,2009-01-23 01:26:59.270000+00:00,Chris Hanson,714.0,lostInTransit,46297.0,,1,0,cocoa-touch|media-player,1175
468567,Why can't i use NVelocity with the Asp.net MVC Beta?,"<p>I have added the required assemblies and registered the NVelocityViewFactory in global.asax.cs page but when i run the site i get the following error</p>

<pre><code>Could not load file or assembly 'Microsoft.Web.Mvc, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null' or one of its dependencies. The system cannot find the file specified.
</code></pre>

<p>Any help?</p>",468662.0,1,0,,2009-01-22 09:56:52.673000+00:00,,2009-01-22 10:56:31.913000+00:00,2009-01-22 10:56:31.913000+00:00,Fabian Steeg,18154.0,suhair,38807.0,,1,0,.net|asp.net-mvc|nvelocity,167
468814,Rewrite fails to catch simple errors,"<p>Recently I've added the tail of this file to optimize url's like site/5/john-doe[.php] instead of site/5/john-doe/[index.php], however, I rather like my custom error documents, and these modifications call a black &amp; white ""Internal Server Error"" and ""additional 404"" error page.  It might be helpful to know that most of the site will remain in the old, directory-oriented format, and must coexist with the new file-oriented system.  Thank you for your help.</p>

<pre><code>&lt;Files .htaccess&gt;
order allow,deny
deny from all
&lt;/Files&gt;

Options -Indexes

ErrorDocument 403 /errors/forbidden.php
ErrorDocument 404 /errors/notfound.php

#AddType 'text/html; charset=UTF-8' html php

# If you want Apache to use index.rhtml in addition to index.php etc.
DirectoryIndex index.rhtml index.php index.html index.htm

AddHandler rubypage .rhtml
Action rubypage /scripts/erb.cgi

RewriteEngine On

RewriteBase /

RewriteCond %{REQUEST_FILENAME} !-f

RewriteCond %{REQUEST_FILENAME} !-d

RewriteRule ^(.*)$ $1.php [L,QSA]
</code></pre>",481184.0,1,1,,2009-01-22 11:45:53.797000+00:00,,2009-01-26 20:19:16.493000+00:00,2009-01-22 11:48:26.740000+00:00,Fabian Steeg,18154.0,Jesse,33287.0,,1,0,apache|.htaccess|mod-rewrite,114
468857,How do I know what scripts do I need for what Ajaxtoolkit control in ASP.Net MVC,"<p>I was wondering how do i know what scripts are required for what Ajaxtoolkit control?
for instance i know for Datetime control these are requried in the following sequence
as seen <a href=""http://stephenwalther.com/blog/archive/2008/08/22/asp-net-mvc-tip-36-create-a-popup-calendar-helper.aspx"" rel=""nofollow noreferrer"">here</a></p>

<p>BaseScripts.js <br/>
Common.js <br/>
DateTime.js<br/>
Animations.js <br/>
PopupBehavior.js<br/>
AnimationBehavior.js<br/>
Threading.js<br/>
Timer.js<br/>
CalendarBehavior.js</p>",,1,0,,2009-01-22 12:00:16.200000+00:00,,2010-11-29 19:20:32.903000+00:00,2009-01-22 20:45:13.333000+00:00,,43838.0,,43838.0,,1,0,asp.net-mvc,157
468862,Visual Studio 2005 and SQL Express 2008,"<p>We are having some issues applying the patch for VS 2005 standard:</p>

<p><a href=""http://www.microsoft.com/downloads/details.aspx?FamilyID=e1109aef-1aa2-408d-aa0f-9df094f993bf&amp;displaylang=en"" rel=""nofollow noreferrer"">http://www.microsoft.com/downloads/details.aspx?FamilyID=e1109aef-1aa2-408d-aa0f-9df094f993bf&amp;displaylang=en</a></p>

<p>This works fine in profesional edition, but not a machine running standard. We have checked it has all the pre-resequites but no luck at all.</p>

<p>The error is saying the patch cannot be applied because another patch is missing, but again, we have checked and checked and checked.</p>

<p>Now, the KB article:</p>

<p><a href=""http://support.microsoft.com/kb/954961"" rel=""nofollow noreferrer"">http://support.microsoft.com/kb/954961</a></p>

<p>Says Pro and Team editions, no mention of Standard. Judging by how simple it has been to apply this patch to VS 05 pro, and this KB article, we are starting to come to the conlcusion that it is the version. </p>

<p>Anyone had this issue? Try as we might we cant find any work around</p>",,1,0,,2009-01-22 12:02:14.760000+00:00,,2010-09-28 12:53:19.713000+00:00,2009-01-22 12:05:16.330000+00:00,John Nolan,1116.0,,,,1,0,visual-studio,598
468946,Can a sql table be used to generate a hash? [sqlserver2005],"<p>I'd like to take a table, generate it's hash string, store it, then compare it at a later predefined time and see if it matches, if not take note of the modification time and store that with the new change date.</p>

<p>This is because I believe an on insert trigger would cause a bad slow down if a batch of over 5000+ insert statements is submitted. I move large amounts of data per day and other than having a column of smalldatetime with a default get date, I have certain tables I do not have permissions to change the schema of, so I don't have a way to determine the last changed date of.</p>",469007.0,1,0,,2009-01-22 12:36:38.763000+00:00,,2009-01-23 12:47:01.520000+00:00,,,,,57883.0,,1,0,sql-server-2005|triggers|bulkinsert|last-modified,142
469199,String Utility Library for Code Generation,"<p>CodeSmith has a nice StringUtils class that can be used to change database object names to singular, plural, camel case, pascal case, etc...  Very useful for creating data access layers in their code generation tool.  </p>

<p>I'm trying to port some CodeSmith templates to the T4 template files used by Visual Studio, and I'm trying to find a similar library to do these things.</p>

<p>There must be one <em>somewhere</em> in T4, since that's what is used to produce the LINQ to SQL classes, and it does a nice job of pluralization / singularization.  </p>

<p>Does anyone know where this library exists, or if a free library with similar functionality exists somewhere?</p>",,1,0,,2009-01-22 13:56:18.697000+00:00,,2016-01-09 14:24:11.217000+00:00,2016-01-09 14:24:11.217000+00:00,Kevin,3563993.0,Adam Barney,42140.0,,1,0,.net|string|code-generation,498
469255,NSPR locks with timeout,"<p>I am using NSPR as my cross-platform threading library and using these locks: PRLock and PRRWLock.
I want a timeout in the lock functions.
So that, it should wait for 45 seconds, and if it is not able to acquire a lock within that time, the call should come out with an error.</p>

<p>Then we can report error to the user within 45 seconds.</p>

<p>How can I do it?</p>

<p>Actually I am doing some SQLite operation inside a lock, and sometimes that take long time to complete, if the database is large (~1.9 GB).
I want to come up with error to the user that time, if acquiring lock fails.
Please help.</p>",,1,0,,2009-01-22 14:13:06.667000+00:00,,2016-01-09 14:24:34.757000+00:00,,,,Sabya,48625.0,,1,0,multithreading|nspr,93
469341,Root namespace missing in DataSet.WriteToXml,"<p>1) I do a Dataset.WriteToXml(memory stream object)
2) Then i create a XMLDocument object
3) I then XMLDocument.Load (memory stream object)</p>

<p>I get a ""XML Root namespace not found"" exception. </p>

<p>Does the Dataset XML not include the required namespace ?</p>

<p>Thanks.</p>",469406.0,1,0,,2009-01-22 14:30:22.420000+00:00,,2009-01-22 14:51:55.090000+00:00,,,,Chakravarthy,49189.0,,1,0,xml|dataset|namespaces,381
469398,ASP.NET AJAX for Windows Server 2008 64 bit machine,"<p>I have a web solution which uses ASP.NET AJAX Controls and has been running on Windows Server 2008 32 bit machine very well. </p>

<p>Now the server admins want to move this web to a new Windows Server 2008 64 bit machine, I was just wondering if ASP.NET AJAX is compatiable to this system, I can't seem to find anything about this issue by googling (Maybe I wasn't asking the right questions :)). Do I have to build the .dll's specifically for a 64 bit machine ? Is AJAX included for machines with .NET framework 3.0 installed (my solution is in .NET 3.0) ?</p>",,1,0,,2009-01-22 14:49:32.020000+00:00,,2009-01-22 14:57:47.340000+00:00,,,,Armann,,,1,0,asp.net,6152
469864,Updating a gridview based on dundas chart callback,<p>I have a dundas pie chart which when clicked issues a client callback which updates another chart associated with it. Basically its like a drill down thing. I also want to update my gridview based on the user's selection of the pie. But since the update of chart is being done using dundas client callback I'm unable to rebind my Gridview. Is there any way to do it? . </p>,,1,0,,2009-01-22 16:35:06.597000+00:00,,2010-12-23 11:49:25.737000+00:00,2009-03-22 16:08:30.133000+00:00,AnthonyWJones,17516.0,Xardas,1688440.0,,1,0,gridview|asp.net-ajax|asp.net-2.0|dundas,1047
469937,Running NUnit summary after completion of NUnit tests in a batch file,"<p>I want to to run <a href=""http://en.wikipedia.org/wiki/NUnit"" rel=""nofollow noreferrer"">NUnit</a> summary.exe after successful completion of a NUnit Tests assembly. I am calling NUnit from a batch file and then I want to call NUnit summary. How to do this?</p>",,1,0,,2009-01-22 16:55:37.990000+00:00,1.0,2010-12-26 13:42:07.510000+00:00,2010-12-26 13:42:07.510000+00:00,,63550.0,sam,309834.0,,1,0,vb.net|nunit|watin,888
470002,AJAX - Nested UpdatePanels. How to prevent inner from being updated?,"<p>I have a outer updatepanel that has a few buttons and a inner updatepanel within the outer one.</p>

<p>Both of them are set to updatemode=conditional. I would want the updates to happen independent of each other. However, when a button is clicked in the outer updatepanel, the inner updatepanel is updated as well.</p>

<p>Is there a way to prevent this behavior?</p>",,1,0,,2009-01-22 17:10:46.743000+00:00,,2009-01-22 17:21:53.213000+00:00,,,,Bob Smith,,,1,0,asp.net|ajax,1035
470437,File Upload from Flex to Rails 2 server,<p>Is there any way to upload files from a flex app to a rails 2.2 backend when using the default Cookie Session Store?</p>,,1,0,,2009-01-22 19:15:15.447000+00:00,3.0,2010-01-18 16:59:43.157000+00:00,,,,John Duff,3041.0,,1,0,ruby-on-rails|apache-flex|session|upload,1168
